"logFC","logCPM","LR","PValue","FDR","transcript"
0.061946809512271,4.29644058603078,0.0338865284747349,0.853948390372369,0.922491187552116,"RADX"
-0.0615128252295692,6.48090949649237,0.0337419368003873,0.854256823608828,0.922761816537452,"ZYX"
0.0619074887627968,3.91089667164279,0.0337254943114221,0.854291940847205,0.922761816537452,"CUTC"
0.0613860568445434,7.32852066445083,0.0336438308045969,0.854466485898804,0.92290010057497,"SF1"
-0.0615056681262734,4.90921194938141,0.0335557205194397,0.854655055846503,0.922961253924417,"MRPS7"
-0.0637751140285596,1.56636399262808,0.0335530117068665,0.854660857185783,0.922961253924417,"KATNAL2"
0.0753092191417601,-0.871754304351357,0.0335521608704328,0.854662679432984,0.922961253924417,"MTND5P12"
-0.0613112179794664,6.46102881530212,0.0335205686071643,0.854730357897477,0.922984096672481,"CUTA"
-0.0630260996779335,2.03253867680838,0.0334829024928975,0.854811091148336,0.922984316123287,"RPL24P2"
0.0612422143754468,7.07658512832019,0.0334770622529056,0.854823613274179,0.922984316123287,"KPNA3"
-0.0612429174915118,6.18663428511724,0.0334269313783769,0.854931145923474,0.923050183565357,"KBTBD2"
0.0613151430849922,4.96685954066775,0.033361842531078,0.855070888408614,0.92315081819048,"AC007238.1"
0.0611192630270698,5.07368739375071,0.0331651595375046,0.855494014985537,0.92355737207679,"PSMA1"
0.0611116819397844,4.8847949425948,0.0331239835248088,0.855582761421223,0.923602917836111,"NELFA"
-0.0609787788900738,5.62262505482178,0.0330874803497547,0.855661484180577,0.923620839334484,"HSPA14"
0.0610550201473411,4.94309459409525,0.0330731137995429,0.855692479389479,0.923620839334484,"U2AF1"
0.062712352035968,1.95919413680994,0.0330223027686181,0.855802157816252,0.92362658253926,"RPS10P28"
-0.0608682221522,6.1266457388958,0.0330140751901645,0.855819925698434,0.92362658253926,"PPP6R1"
-0.0608227397406362,6.79458288817708,0.0330059496058368,0.855837475563902,0.92362658253926,"NRP1"
0.0612032318005094,3.87182485866791,0.0329516035547572,0.855954911111045,0.923674407039664,"ZNF26"
-0.0617107057495486,2.81568358011271,0.0329209910123927,0.856021105330264,0.923674407039664,"BTF3P13"
0.0652675636628199,0.658974420511474,0.0328898653784346,0.85608844162076,0.923674407039664,"PROSER2"
